Rozmiar wektora, Czas mnożenia wektorów, Czas mnożenia wektora przez macierz
542.000000,0.000013,0.003005
542.000000,0.000014,0.003121
542.000000,0.000013,0.003043
542.000000,0.000013,0.002990
542.000000,0.000012,0.003358
543.000000,0.000068,0.003504
543.000000,0.000013,0.003356
543.000000,0.000014,0.003459
543.000000,0.000013,0.003445
543.000000,0.000014,0.003359
543.000000,0.000013,0.003850
543.000000,0.000015,0.003423
543.000000,0.000013,0.003374
543.000000,0.000013,0.003348
543.000000,0.000012,0.003368
544.000000,0.000067,0.003746
544.000000,0.000014,0.003544
544.000000,0.000014,0.003371
544.000000,0.000013,0.003334
544.000000,0.000014,0.003349
544.000000,0.000013,0.003342
544.000000,0.000014,0.003344
544.000000,0.000013,0.003360
544.000000,0.000013,0.003343
544.000000,0.000012,0.003359
545.000000,0.000067,0.003468
545.000000,0.000013,0.003374
545.000000,0.000013,0.003364
545.000000,0.000012,0.003369
545.000000,0.000013,0.003357
545.000000,0.000013,0.003363
545.000000,0.000014,0.003377
545.000000,0.000012,0.003362
545.000000,0.000013,0.003433
545.000000,0.000013,0.003526
546.000000,0.000066,0.003489
546.000000,0.000013,0.003379
546.000000,0.000014,0.003361
546.000000,0.000013,0.003356
546.000000,0.000014,0.003442
546.000000,0.000013,0.003509
546.000000,0.000013,0.003475
546.000000,0.000013,0.003814
546.000000,0.000013,0.003753
546.000000,0.000014,0.003388
547.000000,0.000068,0.003564
547.000000,0.000013,0.003569
547.000000,0.000014,0.003413
547.000000,0.000013,0.003822
547.000000,0.000013,0.003387
547.000000,0.000012,0.003374
547.000000,0.000014,0.003369
547.000000,0.000012,0.003363
547.000000,0.000013,0.003384
547.000000,0.000013,0.003363
548.000000,0.000069,0.003572
548.000000,0.000013,0.003411
548.000000,0.000013,0.003359
548.000000,0.000013,0.003373
548.000000,0.000014,0.003383
548.000000,0.000013,0.003363
548.000000,0.000013,0.003386
548.000000,0.000013,0.003368
548.000000,0.000014,0.003382
548.000000,0.000013,0.003376
549.000000,0.000064,0.003492
549.000000,0.000013,0.003377
549.000000,0.000014,0.003382
549.000000,0.000013,0.003384
549.000000,0.000013,0.003405
549.000000,0.000012,0.003388
549.000000,0.000014,0.003373
549.000000,0.000013,0.003449
549.000000,0.000013,0.003597
549.000000,0.000012,0.003609
550.000000,0.000067,0.003544
550.000000,0.000013,0.003616
550.000000,0.000014,0.003455
550.000000,0.000013,0.003677
550.000000,0.000014,0.003707
550.000000,0.000013,0.003402
550.000000,0.000014,0.003514
550.000000,0.000013,0.003401
550.000000,0.000014,0.003504
550.000000,0.000015,0.003554
551.000000,0.000072,0.003938
551.000000,0.000013,0.003405
551.000000,0.000014,0.003407
551.000000,0.000013,0.003385
551.000000,0.000013,0.003407
551.000000,0.000012,0.003392
551.000000,0.000014,0.003390
551.000000,0.000013,0.003398
551.000000,0.000013,0.003392
551.000000,0.000012,0.003405
552.000000,0.000067,0.003550
552.000000,0.000013,0.003456
552.000000,0.000013,0.003411
552.000000,0.000013,0.003421
552.000000,0.000014,0.003423
552.000000,0.000013,0.003401
552.000000,0.000014,0.003477
552.000000,0.000013,0.003512
552.000000,0.000014,0.003418
552.000000,0.000013,0.003788
553.000000,0.000068,0.003531
553.000000,0.000013,0.003420
553.000000,0.000014,0.003478
553.000000,0.000013,0.003642
553.000000,0.000014,0.003410
553.000000,0.000012,0.003841
553.000000,0.000014,0.003515
553.000000,0.000012,0.003428
553.000000,0.000013,0.003415
553.000000,0.000013,0.003403
554.000000,0.000067,0.003765
554.000000,0.000013,0.003700
554.000000,0.000013,0.003500
554.000000,0.000013,0.003429
554.000000,0.000014,0.003425
554.000000,0.000013,0.003414
554.000000,0.000014,0.003413
554.000000,0.000013,0.003435
554.000000,0.000013,0.003428
554.000000,0.000013,0.003413
555.000000,0.000067,0.003614
555.000000,0.000013,0.003423
555.000000,0.000014,0.003438
555.000000,0.000013,0.003443
555.000000,0.000013,0.003443
555.000000,0.000013,0.003607
555.000000,0.000015,0.003504
555.000000,0.000013,0.003430
555.000000,0.000013,0.003450
555.000000,0.000013,0.003564
556.000000,0.000067,0.003574
556.000000,0.000013,0.003492
556.000000,0.000013,0.003455
556.000000,0.000013,0.003430
556.000000,0.000014,0.003462
556.000000,0.000013,0.003536
556.000000,0.000013,0.003496
556.000000,0.000013,0.003693
556.000000,0.000015,0.003742
556.000000,0.000012,0.003474
557.000000,0.000067,0.003729
557.000000,0.000013,0.003511
557.000000,0.000014,0.003601
557.000000,0.000013,0.003743
557.000000,0.000013,0.003466
557.000000,0.000013,0.003442
557.000000,0.000014,0.003426
557.000000,0.000013,0.003524
557.000000,0.000014,0.003432
557.000000,0.000012,0.003423
558.000000,0.000069,0.003708
558.000000,0.000013,0.003492
558.000000,0.000013,0.003437
558.000000,0.000013,0.003459
558.000000,0.000014,0.003458
558.000000,0.000013,0.003461
558.000000,0.000013,0.003437
558.000000,0.000013,0.003461
558.000000,0.000013,0.003449
558.000000,0.000012,0.003450
559.000000,0.000068,0.003599
559.000000,0.000013,0.003417
559.000000,0.000014,0.003474
559.000000,0.000012,0.003472
559.000000,0.000013,0.003457
559.000000,0.000012,0.003588
559.000000,0.000016,0.003712
559.000000,0.000013,0.003551
559.000000,0.000014,0.003929
559.000000,0.000013,0.003529
560.000000,0.000075,0.003228
560.000000,0.000014,0.003103
560.000000,0.000016,0.003123
560.000000,0.000013,0.003104
560.000000,0.000016,0.003110
560.000000,0.000014,0.003212
560.000000,0.000016,0.003132
560.000000,0.000013,0.003113
560.000000,0.000014,0.003103
560.000000,0.000013,0.003097
561.000000,0.000076,0.003242
561.000000,0.000013,0.003100
561.000000,0.000014,0.003218
561.000000,0.000013,0.003170
561.000000,0.000014,0.003114
561.000000,0.000013,0.003106
561.000000,0.000014,0.003094
561.000000,0.000013,0.003113
561.000000,0.000014,0.003098
561.000000,0.000013,0.003097
562.000000,0.000074,0.003271
562.000000,0.000013,0.003125
562.000000,0.000014,0.003112
562.000000,0.000013,0.003107
562.000000,0.000013,0.003127
562.000000,0.000013,0.003110
562.000000,0.000013,0.003127
562.000000,0.000013,0.003112
562.000000,0.000014,0.003120
562.000000,0.000013,0.003111
563.000000,0.000075,0.003225
563.000000,0.000013,0.003151
563.000000,0.000013,0.003125
563.000000,0.000013,0.003160
563.000000,0.000014,0.003468
563.000000,0.000012,0.003456
563.000000,0.000013,0.003427
563.000000,0.000012,0.003468
563.000000,0.000013,0.003512
563.000000,0.000013,0.003457
564.000000,0.000071,0.003257
564.000000,0.000013,0.003156
564.000000,0.000013,0.003145
564.000000,0.000012,0.003256
564.000000,0.000014,0.003175
564.000000,0.000012,0.003204
564.000000,0.000012,0.003163
564.000000,0.000012,0.003328
564.000000,0.000013,0.003339
564.000000,0.000012,0.003166
565.000000,0.000069,0.003272
565.000000,0.000012,0.003271
565.000000,0.000014,0.003172
565.000000,0.000012,0.003361
565.000000,0.000013,0.003276
565.000000,0.000012,0.003181
565.000000,0.000014,0.003168
565.000000,0.000012,0.003128
565.000000,0.000013,0.003158
565.000000,0.000012,0.003157
566.000000,0.000080,0.003407
566.000000,0.000013,0.003194
566.000000,0.000013,0.003216
566.000000,0.000012,0.003238
566.000000,0.000015,0.003376
566.000000,0.000012,0.003228
566.000000,0.000013,0.003204
566.000000,0.000012,0.003186
566.000000,0.000013,0.003286
566.000000,0.000013,0.003223
567.000000,0.000070,0.003476
567.000000,0.000013,0.003294
567.000000,0.000013,0.003176
567.000000,0.000012,0.003197
567.000000,0.000013,0.003244
567.000000,0.000012,0.003309
567.000000,0.000013,0.003210
567.000000,0.000013,0.003221
567.000000,0.000013,0.003304
567.000000,0.000012,0.003201
568.000000,0.000073,0.003314
568.000000,0.000012,0.003189
568.000000,0.000013,0.003194
568.000000,0.000013,0.003211
568.000000,0.000014,0.003201
568.000000,0.000012,0.003200
568.000000,0.000013,0.003200
568.000000,0.000012,0.003247
568.000000,0.000013,0.003211
568.000000,0.000012,0.003296
569.000000,0.000074,0.003340
569.000000,0.000013,0.003219
569.000000,0.000014,0.003205
569.000000,0.000012,0.003215
569.000000,0.000013,0.003283
569.000000,0.000012,0.003231
569.000000,0.000016,0.003428
569.000000,0.000013,0.003451
569.000000,0.000013,0.003203
569.000000,0.000012,0.004391
570.000000,0.000073,0.003335
570.000000,0.000012,0.003340
570.000000,0.000013,0.003197
570.000000,0.000012,0.003820
570.000000,0.000014,0.003344
570.000000,0.000012,0.003437
570.000000,0.000014,0.003353
570.000000,0.000012,0.003215
570.000000,0.000013,0.003203
570.000000,0.000012,0.003200
571.000000,0.000073,0.003801
571.000000,0.000013,0.003430
571.000000,0.000015,0.003441
571.000000,0.000012,0.003641
571.000000,0.000014,0.003243
571.000000,0.000012,0.003211
571.000000,0.000013,0.003193
571.000000,0.000012,0.003202
571.000000,0.000013,0.003217
571.000000,0.000012,0.003230
572.000000,0.000073,0.003385
572.000000,0.000012,0.003237
572.000000,0.000013,0.003238
572.000000,0.000012,0.003193
572.000000,0.000013,0.003240
572.000000,0.000013,0.003205
572.000000,0.000013,0.003235
572.000000,0.000012,0.003228
572.000000,0.000013,0.003219
572.000000,0.000012,0.003211
573.000000,0.000072,0.003311
573.000000,0.000012,0.003217
573.000000,0.000014,0.003315
573.000000,0.000013,0.003212
573.000000,0.000013,0.003215
573.000000,0.000011,0.003207
573.000000,0.000013,0.003225
573.000000,0.000012,0.003239
573.000000,0.000013,0.003280
573.000000,0.000012,0.003235
574.000000,0.000066,0.003684
574.000000,0.000013,0.003525
574.000000,0.000027,0.003582
574.000000,0.000013,0.003648
574.000000,0.000014,0.003543
574.000000,0.000013,0.004086
574.000000,0.000013,0.003586
574.000000,0.000013,0.003563
574.000000,0.000014,0.003528
574.000000,0.000013,0.003540
575.000000,0.000073,0.003734
575.000000,0.000013,0.004003
575.000000,0.000014,0.003589
575.000000,0.000013,0.003558
575.000000,0.000013,0.003641
575.000000,0.000013,0.003559
575.000000,0.000014,0.003546
575.000000,0.000012,0.003544
575.000000,0.000013,0.003531
575.000000,0.000013,0.003554
576.000000,0.000066,0.003684
576.000000,0.000013,0.003556
576.000000,0.000013,0.003545
576.000000,0.000013,0.003560
576.000000,0.000014,0.003545
576.000000,0.000013,0.003551
576.000000,0.000013,0.003549
576.000000,0.000013,0.003709
576.000000,0.000014,0.003582
576.000000,0.000013,0.004039
577.000000,0.000068,0.003705
577.000000,0.000013,0.003551
577.000000,0.000014,0.003675
577.000000,0.000013,0.003635
577.000000,0.000014,0.003618
577.000000,0.000014,0.003954
577.000000,0.000016,0.003619
577.000000,0.000013,0.003549
577.000000,0.000013,0.003561
577.000000,0.000012,0.003535
578.000000,0.000067,0.003928
578.000000,0.000014,0.003828
578.000000,0.000013,0.003572
578.000000,0.000013,0.003558
578.000000,0.000014,0.003557
578.000000,0.000013,0.003563
578.000000,0.000014,0.003556
578.000000,0.000012,0.003566
578.000000,0.000013,0.003551
578.000000,0.000012,0.003570
579.000000,0.000067,0.003705
579.000000,0.000013,0.003616
579.000000,0.000014,0.003605
579.000000,0.000013,0.003592
579.000000,0.000014,0.003580
579.000000,0.000012,0.003441
579.000000,0.000015,0.003261
579.000000,0.000013,0.003336
579.000000,0.000013,0.003332
579.000000,0.000012,0.003258
580.000000,0.000066,0.003734
580.000000,0.000013,0.003579
580.000000,0.000014,0.003643
580.000000,0.000013,0.003653
580.000000,0.000014,0.003666
580.000000,0.000013,0.003571
580.000000,0.000013,0.003548
580.000000,0.000013,0.003556
580.000000,0.000014,0.003571
580.000000,0.000013,0.003552
581.000000,0.000068,0.003686
581.000000,0.000013,0.003569
581.000000,0.000014,0.003562
581.000000,0.000013,0.003572
581.000000,0.000014,0.003574
581.000000,0.000013,0.003562
581.000000,0.000014,0.003577
581.000000,0.000013,0.003564
581.000000,0.000013,0.003580
581.000000,0.000013,0.003643
582.000000,0.000066,0.003698
582.000000,0.000013,0.003571
582.000000,0.000013,0.003577
582.000000,0.000012,0.003559
582.000000,0.000014,0.003579
582.000000,0.000013,0.003574
582.000000,0.000013,0.003570
582.000000,0.000013,0.003574
582.000000,0.000014,0.003572
582.000000,0.000013,0.003576
583.000000,0.000061,0.003679
583.000000,0.000013,0.003581
583.000000,0.000014,0.003572
583.000000,0.000013,0.003586
583.000000,0.000013,0.003570
583.000000,0.000013,0.003585
583.000000,0.000014,0.003584
583.000000,0.000013,0.003583
583.000000,0.000013,0.003587
583.000000,0.000013,0.003567
584.000000,0.000066,0.003710
584.000000,0.000013,0.003573
584.000000,0.000013,0.003587
584.000000,0.000013,0.003588
584.000000,0.000014,0.003580
584.000000,0.000013,0.003590
584.000000,0.000013,0.003570
584.000000,0.000013,0.003591
584.000000,0.000014,0.003588
584.000000,0.000013,0.003577
585.000000,0.000068,0.003722
585.000000,0.000013,0.003580
585.000000,0.000014,0.003597
585.000000,0.000013,0.003597
585.000000,0.000013,0.003597
585.000000,0.000012,0.003589
585.000000,0.000014,0.003580
585.000000,0.000013,0.003592
585.000000,0.000014,0.003595
585.000000,0.000013,0.003590
586.000000,0.000067,0.003720
586.000000,0.000013,0.003585
586.000000,0.000014,0.003599
586.000000,0.000013,0.003579
586.000000,0.000014,0.003594
586.000000,0.000013,0.003595
586.000000,0.000013,0.003589
586.000000,0.000013,0.003599
586.000000,0.000013,0.003593
586.000000,0.000013,0.003595
587.000000,0.000075,0.003725
587.000000,0.000013,0.003608
587.000000,0.000014,0.003589
587.000000,0.000027,0.003598
587.000000,0.000014,0.003603
587.000000,0.000013,0.003592
587.000000,0.000014,0.003610
587.000000,0.000013,0.003604
587.000000,0.000013,0.003601
587.000000,0.000013,0.003608
588.000000,0.000067,0.003738
588.000000,0.000013,0.003619
588.000000,0.000014,0.003614
588.000000,0.000013,0.003648
588.000000,0.000015,0.003692
588.000000,0.000013,0.003614
588.000000,0.000013,0.003606
588.000000,0.000013,0.003618
588.000000,0.000014,0.003605
588.000000,0.000013,0.003614
589.000000,0.000066,0.003734
589.000000,0.000013,0.003614
589.000000,0.000014,0.003629
589.000000,0.000013,0.003605
589.000000,0.000013,0.003612
589.000000,0.000013,0.003636
589.000000,0.000014,0.003611
589.000000,0.000013,0.003617
589.000000,0.000013,0.003618
589.000000,0.000013,0.003606
590.000000,0.000068,0.003748
590.000000,0.000013,0.003620
590.000000,0.000014,0.003625
590.000000,0.000013,0.003607
590.000000,0.000014,0.003620
590.000000,0.000013,0.003622
590.000000,0.000013,0.003610
590.000000,0.000013,0.003632
590.000000,0.000014,0.003619
590.000000,0.000012,0.003609
591.000000,0.000068,0.003738
591.000000,0.000013,0.003618
591.000000,0.000014,0.003632
591.000000,0.000013,0.003630
591.000000,0.000013,0.003622
591.000000,0.000013,0.003627
591.000000,0.000014,0.003634
591.000000,0.000013,0.003617
591.000000,0.000013,0.003624
591.000000,0.000013,0.003615
592.000000,0.000066,0.003760
592.000000,0.000013,0.003630
592.000000,0.000014,0.003626
592.000000,0.000013,0.003634
592.000000,0.000014,0.003642
592.000000,0.000013,0.003624
592.000000,0.000013,0.003635
592.000000,0.000013,0.003620
592.000000,0.000014,0.003635
592.000000,0.000013,0.003632
593.000000,0.000067,0.003766
593.000000,0.000013,0.003642
593.000000,0.000014,0.003650
593.000000,0.000013,0.003645
593.000000,0.000014,0.003637
593.000000,0.000013,0.003637
593.000000,0.000014,0.003630
593.000000,0.000013,0.003629
593.000000,0.000013,0.003639
593.000000,0.000013,0.003628
594.000000,0.000068,0.003765
594.000000,0.000013,0.003649
594.000000,0.000013,0.003650
594.000000,0.000013,0.003631
594.000000,0.000014,0.003647
594.000000,0.000013,0.003644
594.000000,0.000013,0.003636
594.000000,0.000013,0.003640
594.000000,0.000014,0.003659
594.000000,0.000013,0.003643
595.000000,0.000068,0.003780
595.000000,0.000013,0.003653
595.000000,0.000014,0.003651
595.000000,0.000013,0.003664
595.000000,0.000014,0.003649
595.000000,0.000013,0.003647
595.000000,0.000014,0.003652
595.000000,0.000013,0.003654
595.000000,0.000013,0.003645
595.000000,0.000013,0.003655
596.000000,0.000066,0.003894
596.000000,0.000013,0.003647
596.000000,0.000013,0.003659
596.000000,0.000013,0.003657
596.000000,0.000014,0.003646
596.000000,0.000013,0.003667
596.000000,0.000013,0.003658
596.000000,0.000013,0.003639
596.000000,0.000026,0.003654
596.000000,0.000013,0.003658
597.000000,0.000066,0.003779
597.000000,0.000013,0.003670
597.000000,0.000014,0.003665
597.000000,0.000014,0.003647
597.000000,0.000014,0.003666
597.000000,0.000013,0.003658
597.000000,0.000014,0.003664
597.000000,0.000013,0.003656
597.000000,0.000013,0.003664
597.000000,0.000013,0.003654
598.000000,0.000067,0.003811
598.000000,0.000013,0.003730
598.000000,0.000014,0.003669
598.000000,0.000013,0.003708
598.000000,0.000015,0.003765
598.000000,0.000026,0.003663
598.000000,0.000013,0.003668
598.000000,0.000013,0.003667
598.000000,0.000014,0.003657
598.000000,0.000013,0.003675
599.000000,0.000070,0.003808
599.000000,0.000013,0.003675
599.000000,0.000015,0.003672
599.000000,0.000013,0.003676
599.000000,0.000014,0.003679
599.000000,0.000013,0.003669
599.000000,0.000014,0.003680
599.000000,0.000013,0.003679
599.000000,0.000013,0.003660
599.000000,0.000013,0.003680
600.000000,0.000066,0.003819
600.000000,0.000013,0.003750
600.000000,0.000014,0.003675
600.000000,0.000013,0.003690
600.000000,0.000013,0.003680
600.000000,0.000013,0.003685
600.000000,0.000013,0.003683
600.000000,0.000013,0.003677
600.000000,0.000016,0.003679
600.000000,0.000013,0.003675
601.000000,0.000066,0.003812
601.000000,0.000013,0.003689
601.000000,0.000014,0.003673
601.000000,0.000013,0.003692
601.000000,0.000014,0.003693
601.000000,0.000013,0.003680
601.000000,0.000014,0.003683
601.000000,0.000013,0.003687
601.000000,0.000013,0.003686
601.000000,0.000013,0.003678
602.000000,0.000066,0.003834
602.000000,0.000013,0.003760
602.000000,0.000013,0.003700
602.000000,0.000013,0.003700
602.000000,0.000014,0.003694
602.000000,0.000026,0.003681
602.000000,0.000013,0.003694
602.000000,0.000013,0.003694
602.000000,0.000013,0.003683
602.000000,0.000013,0.003692
603.000000,0.000068,0.003820
603.000000,0.000013,0.003700
603.000000,0.000015,0.003698
603.000000,0.000013,0.003705
603.000000,0.000014,0.003708
603.000000,0.000013,0.003701
603.000000,0.000015,0.003692
603.000000,0.000013,0.003811
603.000000,0.000015,0.003745
603.000000,0.000013,0.003706
604.000000,0.000068,0.003838
604.000000,0.000013,0.003725
604.000000,0.000014,0.003773
604.000000,0.000013,0.003887
604.000000,0.000014,0.003824
604.000000,0.000013,0.004071
604.000000,0.000013,0.003760
604.000000,0.000013,0.003737
604.000000,0.000014,0.003707
604.000000,0.000013,0.003722
605.000000,0.000069,0.004068
605.000000,0.000013,0.004186
605.000000,0.000015,0.003754
605.000000,0.000014,0.003708
605.000000,0.000013,0.003729
605.000000,0.000013,0.003735
605.000000,0.000014,0.003730
605.000000,0.000013,0.003710
605.000000,0.000013,0.003732
605.000000,0.000013,0.003728
606.000000,0.000066,0.003861
606.000000,0.000013,0.003730
606.000000,0.000014,0.003843
606.000000,0.000014,0.003733
606.000000,0.000014,0.003732
606.000000,0.000013,0.003726
606.000000,0.000013,0.003886
606.000000,0.000013,0.003853
606.000000,0.000013,0.004132
606.000000,0.000013,0.003870
607.000000,0.000078,0.003879
607.000000,0.000013,0.004014
607.000000,0.000015,0.003748
607.000000,0.000013,0.004298
607.000000,0.000014,0.003810
607.000000,0.000013,0.003785
607.000000,0.000014,0.003753
607.000000,0.000013,0.003749
607.000000,0.000014,0.003764
607.000000,0.000013,0.003742
608.000000,0.000068,0.003900
608.000000,0.000013,0.003795
608.000000,0.000014,0.003731
608.000000,0.000013,0.003755
608.000000,0.000013,0.003750
608.000000,0.000012,0.003735
608.000000,0.000013,0.003739
608.000000,0.000013,0.003741
608.000000,0.000013,0.003772
608.000000,0.000013,0.004056
609.000000,0.000068,0.003878
609.000000,0.000013,0.003757
609.000000,0.000015,0.003753
609.000000,0.000013,0.003797
609.000000,0.000014,0.004001
609.000000,0.000013,0.003953
609.000000,0.000015,0.004141
609.000000,0.000013,0.003780
609.000000,0.000014,0.003799
609.000000,0.000013,0.003746
610.000000,0.000067,0.004180
610.000000,0.000014,0.003939
610.000000,0.000014,0.003772
610.000000,0.000013,0.003744
610.000000,0.000013,0.003752
610.000000,0.000013,0.003760
610.000000,0.000014,0.003751
610.000000,0.000013,0.003745
610.000000,0.000014,0.003763
610.000000,0.000013,0.004005
611.000000,0.000068,0.003916
611.000000,0.000014,0.003788
611.000000,0.000014,0.003772
611.000000,0.000013,0.003941
611.000000,0.000014,0.003810
611.000000,0.000013,0.004234
611.000000,0.000015,0.003913
611.000000,0.000013,0.003798
611.000000,0.000014,0.003779
611.000000,0.000014,0.003792
612.000000,0.000069,0.004059
612.000000,0.000014,0.003793
612.000000,0.000013,0.003770
612.000000,0.000013,0.003775
612.000000,0.000014,0.003782
612.000000,0.000013,0.003773
612.000000,0.000014,0.003772
612.000000,0.000013,0.003772
612.000000,0.000014,0.003805
612.000000,0.000013,0.004042
613.000000,0.000063,0.003914
613.000000,0.000013,0.003792
613.000000,0.000014,0.003890
613.000000,0.000013,0.003867
613.000000,0.000014,0.003886
613.000000,0.000027,0.004211
613.000000,0.000014,0.003817
613.000000,0.000013,0.003775
613.000000,0.000013,0.003785
613.000000,0.000013,0.003796
614.000000,0.000075,0.004384
614.000000,0.000014,0.003834
614.000000,0.000015,0.003785
614.000000,0.000013,0.003805
614.000000,0.000014,0.003812
614.000000,0.000013,0.003795
614.000000,0.000014,0.003794
614.000000,0.000013,0.003804
614.000000,0.000014,0.003801
614.000000,0.000013,0.003810
615.000000,0.000067,0.003941
615.000000,0.000013,0.003798
615.000000,0.000014,0.003814
615.000000,0.000013,0.003810
615.000000,0.000014,0.003805
615.000000,0.000013,0.004237
615.000000,0.000017,0.003913
615.000000,0.000013,0.004386
615.000000,0.000014,0.003893
615.000000,0.000013,0.003832
616.000000,0.000075,0.003632
616.000000,0.000013,0.003504
616.000000,0.000013,0.003546
616.000000,0.000013,0.003631
616.000000,0.000014,0.003465
616.000000,0.000012,0.003466
616.000000,0.000014,0.003451
616.000000,0.000012,0.003453
616.000000,0.000029,0.003451
616.000000,0.000012,0.003439
617.000000,0.000075,0.003575
617.000000,0.000012,0.003447
617.000000,0.000013,0.003463
617.000000,0.000013,0.003456
617.000000,0.000013,0.003452
617.000000,0.000012,0.003454
617.000000,0.000014,0.003472
617.000000,0.000012,0.003454
617.000000,0.000013,0.003473
617.000000,0.000012,0.003502
618.000000,0.000072,0.003528
618.000000,0.000013,0.003460
618.000000,0.000014,0.003560
618.000000,0.000013,0.003484
618.000000,0.000014,0.003660
618.000000,0.000013,0.003435
618.000000,0.000014,0.003827
618.000000,0.000012,0.003497
618.000000,0.000014,0.003460
618.000000,0.000013,0.003460
619.000000,0.000073,0.003608
619.000000,0.000013,0.003602
619.000000,0.000014,0.003704
619.000000,0.000012,0.003487
619.000000,0.000014,0.003480
619.000000,0.000013,0.003465
619.000000,0.000013,0.003496
619.000000,0.000013,0.003466
619.000000,0.000013,0.003471
619.000000,0.000013,0.003467
620.000000,0.000073,0.003585
620.000000,0.000012,0.003558
620.000000,0.000028,0.003476
620.000000,0.000012,0.003472
620.000000,0.000029,0.003476
620.000000,0.000013,0.003468
620.000000,0.000013,0.003480
620.000000,0.000012,0.003478
620.000000,0.000013,0.003531
620.000000,0.000012,0.003500
621.000000,0.000073,0.003875
621.000000,0.000014,0.003747
621.000000,0.000015,0.003761
621.000000,0.000014,0.003583
621.000000,0.000013,0.003488
621.000000,0.000012,0.003697
621.000000,0.000014,0.003572
621.000000,0.000012,0.003492
621.000000,0.000013,0.003478
621.000000,0.000012,0.003483
622.000000,0.000071,0.003813
622.000000,0.000015,0.003613
622.000000,0.000013,0.003595
622.000000,0.000013,0.003517
622.000000,0.000013,0.003499
622.000000,0.000012,0.003524
622.000000,0.000013,0.003499
622.000000,0.000012,0.003517
622.000000,0.000013,0.003501
622.000000,0.000012,0.003513
623.000000,0.000072,0.003585
623.000000,0.000013,0.003487
623.000000,0.000014,0.003493
623.000000,0.000013,0.003483
623.000000,0.000013,0.003501
623.000000,0.000012,0.003482
623.000000,0.000013,0.003527
623.000000,0.000013,0.003621
623.000000,0.000013,0.003497
623.000000,0.000012,0.003744
624.000000,0.000073,0.003604
624.000000,0.000013,0.003501
624.000000,0.000013,0.003606
624.000000,0.000014,0.003595
624.000000,0.000013,0.003917
624.000000,0.000013,0.003539
624.000000,0.000013,0.003509
624.000000,0.000013,0.003503
624.000000,0.000013,0.003502
624.000000,0.000012,0.003509
625.000000,0.000072,0.003593
625.000000,0.000013,0.003508
625.000000,0.000013,0.003501
625.000000,0.000012,0.003509
625.000000,0.000013,0.003499
625.000000,0.000012,0.003493
625.000000,0.000013,0.003490
625.000000,0.000013,0.003504
625.000000,0.000013,0.003528
625.000000,0.000012,0.003544
626.000000,0.000067,0.004021
626.000000,0.000014,0.003929
626.000000,0.000014,0.003985
626.000000,0.000013,0.003915
626.000000,0.000014,0.004107
626.000000,0.000013,0.004087
626.000000,0.000014,0.003901
626.000000,0.000013,0.003860
626.000000,0.000014,0.003882
626.000000,0.000013,0.003861
627.000000,0.000076,0.004386
627.000000,0.000014,0.003892
627.000000,0.000014,0.003865
627.000000,0.000013,0.003876
627.000000,0.000014,0.003901
627.000000,0.000013,0.003877
627.000000,0.000014,0.003870
627.000000,0.000013,0.003875
627.000000,0.000013,0.003866
627.000000,0.000013,0.003991
628.000000,0.000073,0.004013
628.000000,0.000015,0.003856
628.000000,0.000014,0.003881
628.000000,0.000013,0.004006
628.000000,0.000015,0.004474
628.000000,0.000014,0.003914
628.000000,0.000014,0.004573
628.000000,0.000013,0.004193
628.000000,0.000014,0.004032
628.000000,0.000013,0.003925
629.000000,0.000073,0.004653
629.000000,0.000014,0.003940
629.000000,0.000014,0.003897
629.000000,0.000013,0.003882
629.000000,0.000014,0.003918
629.000000,0.000013,0.003894
629.000000,0.000014,0.003889
629.000000,0.000013,0.003904
629.000000,0.000013,0.003886
629.000000,0.000013,0.004015
630.000000,0.000071,0.004034
630.000000,0.000013,0.003893
630.000000,0.000014,0.003908
630.000000,0.000013,0.004018
630.000000,0.000015,0.004046
630.000000,0.000013,0.004543
630.000000,0.000014,0.003954
630.000000,0.000013,0.003912
630.000000,0.000015,0.003894
630.000000,0.000013,0.003916
631.000000,0.000070,0.004059
631.000000,0.000013,0.003880
631.000000,0.000015,0.003887
631.000000,0.000013,0.003890
631.000000,0.000013,0.003882
631.000000,0.000013,0.003884
631.000000,0.000014,0.003893
631.000000,0.000013,0.003860
631.000000,0.000013,0.003907
631.000000,0.000014,0.004037
632.000000,0.000069,0.004053
632.000000,0.000013,0.003921
632.000000,0.000014,0.004004
632.000000,0.000015,0.004001
632.000000,0.000014,0.004091
632.000000,0.000013,0.004093
632.000000,0.000019,0.004391
632.000000,0.000014,0.003941
632.000000,0.000013,0.003926
632.000000,0.000013,0.003912
633.000000,0.000086,0.003711
633.000000,0.000015,0.003508
633.000000,0.000014,0.003511
633.000000,0.000013,0.003489
633.000000,0.000014,0.003503
633.000000,0.000013,0.003497
633.000000,0.000013,0.003501
633.000000,0.000013,0.003499
633.000000,0.000015,0.003504
633.000000,0.000013,0.003493
634.000000,0.000075,0.003630
634.000000,0.000014,0.003502
634.000000,0.000015,0.003505
634.000000,0.000014,0.003499
634.000000,0.000013,0.003504
634.000000,0.000014,0.003508
634.000000,0.000015,0.003537
634.000000,0.000015,0.003523
634.000000,0.000015,0.003625
634.000000,0.000013,0.003526
635.000000,0.000076,0.003639
635.000000,0.000013,0.003544
635.000000,0.000013,0.003549
635.000000,0.000013,0.003589
635.000000,0.000016,0.003587
